tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1938-1417,San Francisco City,,,W,19380815,1,231211,,,Elsie Gabel,U,,USA,,232708,,,Mary Lou Gates,U,,USA,,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,1,228964,,,Pat Oconnell,U,,USA,,240123,,,Mrs A S Owen,U,,GBR,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,2,233168,,,Betty Batt,U,,GBR,22.6,239023,,,P Wetherfield,U,,GBR,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,3,233208,,,Valerie Cooper,U,,GBR,21.3,240135,,,Mrs B A Mcintyre,U,,GBR,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,4,229134,,,Nina Brown Hamilton,U,,USA,23.7,233891,,,Sonia Mavrogordato,U,,GBR,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,5,238695,,,M K Warren,U,,GBR,,230709,,,Sally Lister,U,,GBR,26.5,6-2 0-6 8-6,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,6,230716,,,Gladys Lines,U,,GBR,36.0,238611,,,H M Dundas,U,,GBR,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,7,233881,,,Pam Morrison,U,,GBR,,238484,,,J M Moseley,U,,GBR,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,8,229935,,,Elsie Hamilton,U,,GBR,25.6,225743,,,Rita Jarvis,U,,GBR,22.5,6-3 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,9,229786,,,Rosemary Thomas,U,,AUS,,228964,,,Pat Oconnell,U,,USA,,6-4 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,10,233168,,,Betty Batt,U,,GBR,22.6,233208,,,Valerie Cooper,U,,GBR,21.3,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,11,229134,,,Nina Brown Hamilton,U,,USA,23.7,233179,,,Elsie Pittman,U,,GBR,34.7,9-7 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,12,238695,,,M K Warren,U,,GBR,,238618,,,R Sandilands,U,,GBR,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,13,230716,,,Gladys Lines,U,,GBR,36.0,240136,,,E S Young,U,,GBR,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,14,225269,,,Thelma Jarvis,U,,GBR,24.6,239653,,,D Clapp,U,,GBR,,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,15,237032,,,Valerie Scott,U,,GBR,20.7,233881,,,Pam Morrison,U,,GBR,,6-3 9-7,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,16,229113,,,Mary Whitmarsh,U,,GBR,22.8,229935,,,Elsie Hamilton,U,,GBR,25.6,3-6 6-2 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,17,229786,,,Rosemary Thomas,U,,AUS,,233168,,,Betty Batt,U,,GBR,22.6,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,18,229134,,,Nina Brown Hamilton,U,,USA,23.7,238695,,,M K Warren,U,,GBR,,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,19,230716,,,Gladys Lines,U,,GBR,36.0,225269,,,Thelma Jarvis,U,,GBR,24.6,5-7 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,20,229113,,,Mary Whitmarsh,U,,GBR,22.8,237032,,,Valerie Scott,U,,GBR,20.7,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,21,229786,,,Rosemary Thomas,U,,AUS,,229134,,,Nina Brown Hamilton,U,,USA,23.7,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,22,229113,,,Mary Whitmarsh,U,,GBR,22.8,230716,,,Gladys Lines,U,,GBR,36.0,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1938-1418,Dulwich,Carpet,,W,19381017,23,229786,,,Rosemary Thomas,U,,AUS,,229113,,,Mary Whitmarsh,U,,GBR,22.8,6-2 3-6 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,
1938-1420,Johannesburg Transvaal Chps,,,W,19381023,1,233125,,,Alida Neave,R,,RSA,,232659,,,Olive Craze,U,,RSA,,6-2 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,
1938-1421,Cromer Indoors 2,Carpet,,W,19381031,1,232797,,,Nora Maingay,U,,GBR,30.0,239571,,,S E Taylor,U,,GBR,,UNK,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1421,Cromer Indoors 2,Carpet,,W,19381031,2,232846,,,Olga Haycraft,U,,GBR,,232797,,,Nora Maingay,U,,GBR,30.0,6-3 6-8 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,1,239059,,,Naoko Oura,U,,JPN,,240137,,, Ikeda,U,,JPN,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,2,239075,,,Shizuyo Narukawa,U,,JPN,,240138,,, Imai,U,,JPN,,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,3,239066,,,Kiyoko Enotani,U,,JPN,,240139,,,Michiko Uyeno,U,,JPN,,8-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,4,240140,,,Keiko Tomonaga,U,,JPN,,239071,,, Ichibashi,U,,JPN,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,5,239067,,, Kuwana,U,,JPN,,240141,,, Watanabe,U,,JPN,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,6,239064,,,Hanako Hamada,U,,JPN,,240142,,,Yukiko Kamo,U,,JPN,,2-6 6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,7,237630,,,Junko Kamo,U,,JPN,,240143,,, Omiya,U,,JPN,,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,8,240144,,,Toyoko Kimata,U,,JPN,,239059,,,Naoko Oura,U,,JPN,,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,9,239066,,,Kiyoko Enotani,U,,JPN,,239075,,,Shizuyo Narukawa,U,,JPN,,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,10,240140,,,Keiko Tomonaga,U,,JPN,,239067,,, Kuwana,U,,JPN,,UNK,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1938-1419,Tokyo,,,W,19381026,11,237630,,,Junko Kamo,U,,JPN,,239064,,,Hanako Hamada,U,,JPN,,6-0 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
