tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,001,203657,1,,Donna Stockton,U,,USA,,,,203658,,,Jennifer Fenwick,U,,AUS,,,,2-6 6-2 6-2,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,002,200309,,,Merrilyn Robinson,U,,AUS,,,,203659,,,J Tobin,U,,AUS,,,,6-4 6-3,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,003,200307,,,Kerry Neill,U,,AUS,,,,203660,,,Michelle Berrigan,U,,AUS,,,,6-2 6-3,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,004,200158,8,,Carol Zeeman,U,,AUS,,,,203661,,,Miyoko Sugawara,U,,JPN,,,,6-3 6-0,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,005,200329,4,,Mary Sawyer,U,,AUS,,,,200330,,,Sue Saliba,U,,AUS,,,,6-4 6-4,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,006,203662,,,Diane Eastburn,U,,AUS,,,,200137,,,L Griffiths,U,,AUS,,,,6-3 6-0,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,007,200762,,,Sharon Pinchbeck,U,,AUS,,,,200322,,,Karen Gulley,U,,AUS,,,,6-1 6-4,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,008,200325,5,,Leanne Harrison Austin,U,,AUS,,,,203663,,,Donna Kelly,U,,AUS,,,,6-2 6-1,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,009,200134,,,Kerry Ballard,U,,AUS,,,,200299,6,,Kaye Hallam,U,,AUS,,,,6-4 6-4,3,Q1
1977-W-SL-AUS-01A-1977,Australian Open,Grass,32,G,19770103,010,200332,,,Amanda Tobin Dingwall,R,,AUS,,,,203664,,,Sue Chancellor,U,,AUS,,,,6-0 6-0,3,Q1
