tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1980-D001,Fed Cup WG R2: ITA vs URS,Clay,4,D,19800519,1,200755,,,Daniela Marzano,U,,ITA,29.9493497604,212343,,,Olga Zaitseva,U,,URS,18.1875427789,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D001,Fed Cup WG R2: ITA vs URS,Clay,4,D,19800519,2,200228,,,Olga Morozova,U,,URS,31.2361396304,200334,,,Sabina Simmonds,R,,ITA,20.0876112252,6-4 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D002,Fed Cup WG ConR: FRA vs CAN,Clay,4,D,19800519,1,201911,,,Nina Bland,U,,CAN,21.0787132101,200312,,,Frederique Thibault,U,,FRA,25.9630390144,7-6 4-2 RET,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D002,Fed Cup WG ConR: FRA vs CAN,Clay,4,D,19800519,2,200394,,,Marjorie Blackwood,U,,CAN,23.0499657769,200152,,,Gail Benedetti,R,,FRA,35.1266255989,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D003,Fed Cup WG R1: IRL vs ROU,Clay,4,D,19800519,1,200971,,,Lucia Romanov,U,,ROU,21.0595482546,212374,,,Caitriona Ruane,U,,IRL,17.8343600274,6-1 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D003,Fed Cup WG R1: IRL vs ROU,Clay,4,D,19800519,2,200337,,,Virginia Ruzici,R,,ROU,25.2977412731,212375,,,Bernadette Davy,U,,IRL,23.6577686516,6-1 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D004,Fed Cup WG R2: TCH vs YUG,Clay,4,D,19800519,1,200320,,,Renata Tomanova,U,,GER,25.4428473648,201003,,,Renata Sasak,U,,YUG,15.9288158795,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D004,Fed Cup WG R2: TCH vs YUG,Clay,4,D,19800519,2,200348,,,Hana Mandlikova,R,,AUS,18.2450376454,200371,,,Mima Jausovec,U,,SLO,23.8302532512,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D005,Fed Cup WG R1: FRG vs AUT,Clay,4,D,19800519,1,200372,,,Bettina Bunge,U,,GER,16.9336071184,202057,,,Andrea Pesak,U,,AUT,18.546201232,3-6 6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D005,Fed Cup WG R1: FRG vs AUT,Clay,4,D,19800519,2,200366,,,Sylvia Hanika,U,,GER,20.4681724846,202058,,,Maria Geyer,U,,AUT,27.8494182067,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D006,Fed Cup WG ConR: FRA vs BEL,Clay,4,D,19800519,1,200152,,,Gail Benedetti,R,,FRA,35.1266255989,200254,,,Michele Gurdal,U,,BEL,27.4661190965,6-3 6-7 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D006,Fed Cup WG ConR: FRA vs BEL,Clay,4,D,19800519,2,200314,,,Brigitte Simon Glinel,U,,FRA,23.5455167693,200252,,,Monique Van Haver,U,,BEL,31.7152635181,6-4 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D007,Fed Cup WG R1: NZL vs MEX,Clay,4,D,19800519,1,201765,,,Brenda Perry,U,,NZL,22.6228610541,201933,,,Alejandra Vallejo,U,,MEX,21.5770020534,7-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D007,Fed Cup WG R1: NZL vs MEX,Clay,4,D,19800519,2,200335,,,Judy Chaloner,U,,NZL,26.4996577687,212430,,,Maluca Llamas,U,,MEX,17.7905544148,7-6 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D008,Fed Cup WG ConR: LUX vs THA,Clay,4,D,19800519,1,212344,,,Suthasini Sirikaya,U,,THA,26.5297741273,212407,,,Rita Krombach,U,,LUX,28.4955509925,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D008,Fed Cup WG ConR: LUX vs THA,Clay,4,D,19800519,2,212345,,,Chalada Wattana,U,,THA,22.0013689254,212325,,,Monique Krecke,U,,LUX,36.1533196441,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D009,Fed Cup WG R2: SWE vs JPN,Clay,4,D,19800519,1,200253,,,Kiyoko Nomura,U,,JPN,25.5030800821,200974,,,Lena Sandin,U,,SWE,18.945927447,3-6 7-6 8-6,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D009,Fed Cup WG R2: SWE vs JPN,Clay,4,D,19800519,2,200315,,,Nina Bohm,U,,SWE,22.0533880903,200326,,,Naoko Sato,U,,JPN,25.3771389459,6-3 3-6 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D010,Fed Cup WG R1: JPN vs THA,Clay,4,D,19800519,1,200253,,,Kiyoko Nomura,U,,JPN,25.5030800821,212449,,,Chongrak Sri Ud,U,,THA,17.9657768652,6-0 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D010,Fed Cup WG R1: JPN vs THA,Clay,4,D,19800519,2,200326,,,Naoko Sato,U,,JPN,25.3771389459,212344,,,Suthasini Sirikaya,U,,THA,26.5297741273,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D011,Fed Cup WG ConR: MEX vs CAN,Clay,4,D,19800519,1,200394,,,Marjorie Blackwood,U,,CAN,23.0499657769,212430,,,Maluca Llamas,U,,MEX,17.7905544148,6-2 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D011,Fed Cup WG ConR: MEX vs CAN,Clay,4,D,19800519,2,201908,,,Karen Dewis,U,,CAN,17.6646132786,201933,,,Alejandra Vallejo,U,,MEX,21.5770020534,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D012,Fed Cup WG ConR: CAN vs NED,Clay,4,D,19800519,1,200367,,,Nanette Schutte,U,,NED,18.1190965092,201160,,,Wendy Barlow,U,,CAN,20.0328542094,7-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D012,Fed Cup WG ConR: CAN vs NED,Clay,4,D,19800519,2,200394,,,Marjorie Blackwood,U,,CAN,23.0499657769,200929,,,Elly Appel,R,,NED,27.8110882957,6-3 6-7 8-6,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1980-D013,Fed Cup WG SF: FRG vs AUS,Clay,4,D,19800519,1,200372,,,Bettina Bunge,U,,GER,16.9336071184,200221,,,Dianne Fromholtz,L,165,AUS,23.7727583847,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
