tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1969-1001,Hobart,Grass,16,W,19690101,201,200150,,,Evonne Goolagong,R,168,AUS,17.4,223660,,,Kimiyo Hatanaka,U,,JPN,,9-7 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1001,Hobart,Grass,16,W,19690101,202,200195,,,Helen Rush,U,,AUS,,200166,,,Patricia Edwards,U,,AUS,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1001,Hobart,Grass,16,W,19690101,203,200184,4,,Helen Gourlay,R,166,AUS,22.0,216593,,,Sei Rei Cho,U,,TPE,,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1001,Hobart,Grass,16,W,19690101,204,200179,,,Barbara Hawcroft,R,,AUS,18.2,200149,,,Helen Sheedy,U,,AUS,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1002,Perth,Grass,16,W,19690101,201,200194,4,,Francoise Durr,R,162,FRA,26.0,223898,,,Helen Muir,U,,AUS,,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1002,Perth,Grass,16,W,19690101,202,223899,,,Laura Collins,U,,AUS,,223900,,,L Schlafrig,U,,AUS,,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1004,Sydney,Grass,32,W,19690113,201,200139,,,Lita Liem,L,,INA,22.8,200171,,,Janet Young,U,,AUS,17.2,6-2 8-10 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1004,Sydney,Grass,32,W,19690113,202,200181,,,Margaret Starr,U,,AUS,,212623,,,Reiko Miyagi,U,,JPN,46.6,6-1 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1004,Sydney,Grass,32,W,19690113,203,200165,,,Lany Kaligis,U,,INA,19.7,200134,,,Kerry Ballard,U,,AUS,19.0,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1009,Monte Carlo,Clay,31,W,19690416,201,200800,,,Frances Maclennan,U,,GBR,25.3,200844,,,Martha Wolf Peterdy,U,,FRA,23.1,6-2 3-6 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1010,Rome,Clay,32,W,19690421,201,200823,,,Eva Lundquist,U,,SWE,24.3,200815,,,Roberta Beltrame,R,,ITA,31.0,4-6 6-4 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1010,Rome,Clay,32,W,19690421,202,200845,,,Patricia Walkden,R,,RSA,23.1,223931,,,Alessandra Gobbo,U,,ITA,30.1,6-4 8-6,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1010,Rome,Clay,32,W,19690421,203,201094,,,Lucia Bassi,U,,ITA,32.3,200839,,,Ingrid Loeys,U,,BEL,21.2,7-5 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1969-1010,Rome,Clay,32,W,19690421,204,200175,6,,Mary Ann Eisel,U,,USA,22.4,200854,,,Maria Teresa Nasuelli,R,,ITA,21.7,6-2 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
