tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1920-1246,Newburgh,,,W,19200915,1,257220,,, Geis,U,,USA,,257221,,,M Deyo,U,,USA,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,2,244846,,,Mrs Paul Mead,U,,USA,,242612,,, White,U,,,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,3,257222,,,Marie Baldwin,U,,USA,,257223,,,Alice Abreau,U,,USA,,4-6 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,4,251523,,,Helen Smidt,U,,USA,,257224,,, Taedt,U,,USA,,6-2 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,5,257220,,, Geis,U,,USA,,257225,,,Helen Belknap,U,,USA,,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,6,249806,,,Helen Collingwood,U,,USA,,257226,,,E Deyo,U,,USA,,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,7,244846,,,Mrs Paul Mead,U,,USA,,257220,,, Geis,U,,USA,,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,8,249806,,,Helen Collingwood,U,,USA,,251523,,,Helen Smidt,U,,USA,,6-1 6-0,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1920-1246,Newburgh,,,W,19200915,9,244846,,,Mrs Paul Mead,U,,USA,,249806,,,Helen Collingwood,U,,USA,,5-7 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1920-1247,Berlin Rot-Weiss Autumn,Clay,,W,19200910,1,239247,,,Ilse Friedleben,R,,GER,27.0198494182,242384,,,Clara Von Schulenberg,U,,GER,46.1300479124,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1920-1247,Berlin Rot-Weiss Autumn,Clay,,W,19200910,2,240944,,,Nelly Neppach,R,,GER,21.9822039699,239232,,,Sigrid Fick,R,,SWE,33.453798768,8-6 10-8,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1920-1247,Berlin Rot-Weiss Autumn,Clay,,W,19200910,3,239247,,,Ilse Friedleben,R,,GER,27.0198494182,240944,,,Nelly Neppach,R,,GER,21.9822039699,W/O,3,F,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,1,240257,,,Dorothy Kemmis Betty,U,,RSA,25.1882272416,238660,,,Aurea Edgington,U,,GBR,42.5763175907,2-6 6-2 9-7,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,2,238491,,,Dorothy Holman,R,,GBR,37.1745379877,251640,,,Mrs H M Creasy,U,,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,3,254935,,,Mrs C E Hunter,U,,GBR,,257227,,,C Arnholz,U,,GBR,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,4,240257,,,Dorothy Kemmis Betty,U,,RSA,25.1882272416,251433,,,V Christian,U,,GBR,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,5,240839,,,Ruth Landale,U,,IND,,254912,,,Mrs S Nuthall,U,,GBR,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1920-1248,Hendon 2,Clay,,W,19200920,6,248944,,,Mrs I N Anderson,U,,GBR,,255475,,,Mrs F S Jopling,U,,GBR,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
